element_id,part_num,color_id,design_id
6227707,973c01h03pr4324,0,76382
6038400,85863pr0124,212,14327
6337082,92474,15,35375
4622353,51262,212,51262
6006111,970c29pr0325,212,10706
6056243,47543,212,48310
6103640,16659pr0005,212,20158
6055948,3821,212,3821
4652245,99771,212,99771
4500263,52861pr0001,212,52861
6133059,88293,212,88293
6133057,93273,212,93273
6022504,3626cpr1128,212,12862
4278731,6478,212,6478
6176658,973c29h01pr3699,212,4892
6230034,68609pr0002,26,38153
6028123,92818c01pr0008,212,92818
4655048,3437,212,3437
6058841,15526c01,212,15998
6022502,3626cpr1126,212,12860
6006007,973c29h27pr1906,212,76382
6068095,973c18h01pr2642,212,76382
4570428,89079,212,89079
6001069,10193,212,10193
617909,6179,13,6179
6331648,68626pr0001,70,75579
4600612,92438,212,92438
4623169,3622,212,3622
4213197,6162,212,6162
4667640,75113pr0008,212,75113
4648963,98465pr0009,212,98465
4520893,3857,212,2748
4539745,3022,212,3022
6176217,973c29h01pr3688,212,76382
6032155,98133pr0006,212,10654
4565385,87580,212,87580
6038425,85863pr0122,212,14325
6060798,60481,212,60481
6114958,4066pr0093,212,21188
6025374,12651,212,12651
6056216,3036,212,3036
4618540,95099,212,95099
6055615,89522,212,89522
6136412,33291,212,33291
6064566,99771,212,99771
6100322,3004,212,3004
6025327,98107pr0008,212,13271
6170307,33291,212,28573
6056246,6066,212,6066
6099508,60596,212,60596
6005998,3626cpr0957,212,10672
4648858,99055,212,99055
4260816,6394,212,6394
4271511,47510pr0002,212,47510
4624743,44524,212,44524
6051131,92456c02pr0018,84,92456
4653179,973c29h01pr1957,212,88585
6055892,3822,212,3822
6118941,21490,212,21490
6092670,3942c,212,14918
4247341,6490,226,6490
6146062,24797pr0001,226,26159
6004439,88283,226,88283
6093482,16577,226,16577
6022993,92820c01pr0005,212,92820
6122209,15427pr0002,226,19773
6018627,87990,226,87990
6226430,92456c01pr0285,78,92456
4242252,30596,226,30596
4550924,59363,226,59363
4278913,44524,226,44524
6097169,18922,226,18922
6022083,3004,226,3004
4183133,6141,27,6141
6019781,61285pr0001,226,12259
6016973,10055pr0001,226,11793
6038155,13784,226,13784
4253796,2456,226,44237
6036236,2454b,226,2454
6096141,92255,226,18639
6146883,15627pr0012,226,26238
6172556,30613,226,19063
6036232,3010,226,3010
6036239,2453b,226,2453
4546374,85607,226,85607
6097049,18844,226,18844
6086923,92256,226,18636
6022233,11403c01pr0002,226,11403
4612359,92258,226,92258
4275363,45449,226,45449
4253800,3007,226,3007
6058014,3024,226,3024
6054414,6003,226,6003
6157573,87747,226,87747
4618134,93562,226,93562
4648231,3437,226,3437
4598908,6490,226,61310
4647894,64807,226,98921
6035620,91405,226,91405
4569101,62696,226,88426
4492747,2855,71,""
4652807,90396,226,90396
6147726,11477,226,11477
6034006,12890,226,12890
6109768,30249,226,30249
6109695,30145,226,30145
6160279,20596,226,20596
6078525,17354pat0001,226,18047
6374150,35464,484,35464
6054385,92438,226,92438
4644232,3069b,226,3069
6022328,75115pr0014,226,75115
6056360,14716,226,14716
4649765,3023,212,3023
6268774,54121,9999,""
6147716,88930,226,88930
4250057,3001,226,3001
6116532,15627pr0009,226,21443
6097048,18842,226,18842
6220463,36273,3,36273
6055643,15673pr0001,226,15873
6092833,87990,226,18227
4549990,85974,226,85974
6132921,87991,226,18226
6157571,53451,226,88513
6296042,3701,29,3701
6129848,95225,226,95225
6223169,37178,272,37178
6160217,25972,226,25972
6056834,15499,226,15499
6036235,59349,226,59349
4578853,62696,226,62696
6102580,6182,226,6182
6099425,3437pr0039,226,19343
6096703,60808,226,60808
6079131,17347pr0002,226,18138
6174204,27375pr0001,226,29435
6099602,18763,226,18763
6040415,970c44pr0528,226,14547
6053803,15284pr0001,226,15693
6041589,973c01h01pr2413,226,88585
6142823,98385,226,18228
4278912,51262,226,51262
6016662,92254pat0001,226,11706
4596240,92255,226,92255
6022081,2449,226,2449
4216059,48173,230,48173
4275202,53658,230,53658
4254848,51509a,230,51509
4278004,53657,230,53657
4241984,51036,230,51036
4275240,53660,230,53660
4216419,45451,230,45451
4198499,46296,230,46296
4269448,51686,230,51686
4241966,51035,230,51035
4230888,45449,230,45449
4212269,47912,230,47912
4198540,45493,230,45493
4201070,45463,232,45463
4493562,2445,232,2445
4216362,3710,232,3710
4493571,3034,232,3034
4493563,50303,232,50303
4216486,3020,232,3020
4493564,6183,232,6183
4200248,45462,232,45462
4243835,3031,232,3031
4493570,3460,232,3460
4240179,51034,236,51034
4260444,51686,236,51686
4651836,98233,226,98233
4651373,50304,272,50304
6042956,11153,272,11153
4227277,6632,272,6632
4194991,32174,272,32174
4184108,3024,272,3024
4507087,50304,272,50304
6357957,6106,70,6106
4648238,98220pat0001,226,98220
6103405,3040b,272,3040
4261933,47846,272,47846
4645703,95222pr0002,272,98637
4218113,47454,272,47454
4618279,93565pr0001,272,95063
4529955,2340,272,2340
4529018,47406,272,47406
4654145,98341pr0004,1103,70508
6338909,2445,85,2445
4501222,973c05h03pr1304,272,76382
6097582,973c05h27pr2824,272,76382
4225631,4868b,272,4868
6027627,3034,272,3034
4619801,63864pr0001,226,95299
4216360,3069b,232,3069
4216356,2431,232,2431
4243672,4202,226,4202
4609504,93249pr0001,272,93354
4493568,3023,232,3023
4278500,47306,272,47306
4227268,32348,272,32348
4506824,2490pr0001,272,59892
6074661,42060,272,42060
4590784,42023,272,42023
4500617,47759pr0006,272,58575
4613042,47759pr0004,272,93909
6059026,11954,272,11954
4587905,3068bpr0002,272,91817
6116647,973c14h03pr3042,272,76382
4277880,53456,272,53456
6034690,30135,272,30135
4527059,60176,272,60176
4500106,57906,272,57906
6058112,970c05pr0615,272,16315
6040582,973c12h02pr2427,272,76382
6058129,970c05pr0618,272,16319
6115170,90398pr0010,272,21218
4225577,41767,272,41767
6000955,98150pr0002,272,99108
485825,4858,6,""
4163161,3298,272,3298
6374192,36841,19,36841
4162717,41748,272,41748
4506798,50231,272,50231
4621067,973c05h27pr1567,272,88585
4162716,41747,272,41747
4512750,60208,272,60208
6023399,970c05pr0293,272,99824
6117427,973c05h03pr3060,272,76382
6107897,90398pr0006,272,20665
4225633,30592,272,30592
4548676,64647,272,64647
6018588,970c05pr0406,272,11974
4569836,87079,272,87079
4183015,4070,272,4070
4163251,6120,8,6120
6163481,973c05h26pr3564,272,76382
6022294,12549pr0002,272,12850
4614791,3688,272,3688
4205016,30503,272,30503
6123036,973c05h27pr3127,272,76382
6103771,30099,272,30099
4252437,6636,272,6636
6115569,18396pat0002,272,18396
4163163,41749,272,41749
6103774,4286,272,4286
6135185,43711,272,43711
4222970,3839b,272,3839
4251956,2476a,272,2476
6109925,43713,272,43713
4297132,53545,272,53545
6099550,2528pr0006,272,19400
4596942,973c35h02pr1681,288,76382
4294576,45749,272,45749
6109996,43712,272,43712
4162187,3818,272,3818
6109387,3626cpr1651,272,20861
6016135,973c05h01pr2174,272,76382
4519242,57563,272,57563
4658970,30381,272,98011
4223456,49423,272,49423
6031490,973c05h01pr0807,272,88585
6031452,973c05h01pr2321,272,88585
4227700,3895,272,3895
6081517,3626cpr1506,272,18318
6056662,93606,272,93606
6106179,17979,272,17979
4177388,42060,272,42060
6278276,32069,0,64920
4506827,973c14h01pr1318,272,76382
4505866,57530,272,57530
6103392,14719,272,14719
4568393,2431,272,2431
4528983,3020,272,3020
6092588,15573,272,15573
4667595,3020,272,3020
6006628,54384,272,54384
4588293,61678,272,61678
6023711,85863pr0057,1103,93934
4506818,973c05h01pr1322,272,76382
6016131,973c05h02pr2173,272,76382
4667331,87544,272,87544
6000257,72326pr0001,272,10098
6139224,90640,272,14533
4658968,99464,272,99464
4527989,973c05h12pr1387,272,76382
4500757,44358,272,44358
4569519,30287pr0002,272,88748
6018955,98140pr0005,272,98140
4668632,973c14h12pr1880,272,76382
6003090,3626cpr0958,272,10326
4540513,6233,272,6233
6096286,2551,272,2551
4500754,40378,272,40378
4298919,56654pr0001,272,56654
6050591,973c05h10pr0170,272,76382
4603493,4854,272,4854
4625528,50231,272,50231
6086755,18333pr0001,272,18333
6001867,973c05h12pr2023,272,88585
4541182,30382,272,30382
4529019,41531,272,41531
6032144,973c05h12pr1947,272,76382
6132157,18671,272,18671
4652423,973c05h12pr1947,272,76382
6373602,37195,26,37195
4506996,30565,272,30565
4164356,41678,272,41678
6426063,35182,320,35182
6108550,11833,272,11833
4504551,53549,272,53549
6058443,970c05pr0625,272,16352
4529954,41770,272,41770
4502091,41769,272,41769
4299761,41670,272,41670
4510943,56630,272,56630
6097486,33243,272,33243
6305473,87614,191,87614
6003092,6153b,272,6153
4540508,48092,272,48092
6023637,973c05h02pr1674,272,76382
4596636,973c05h02pr1674,272,76382
4225578,41768,272,41768
6133835,64567,272,64567
4529275,32532,272,32532
6188475,20954pr0001,272,33578
6059015,42003,272,42003
6018406,42021,272,42021
4512689,3861b,272,3861
4521777,3298,272,3298
4570523,973c05h03pr1555,272,76382
4283908,2205,272,2205
4164358,32525,272,32525
6074662,42061,272,42061
6020332,973c05h01pr2156,272,88585
6036241,3297,272,3297
4618342,42687,272,42687
4227274,32056,272,32056
6151882,973c05h02pr3387,272,88585
4288231,4286,272,4286
4645494,970c05pr0261,272,98619
4540280,50950,272,50950
4294147,55236,272,55236
4296119,75347,272,75347
6118940,21490,272,21490
4261772,44126,272,44126
4549782,973c28h01pr1475,272,76382
617905,6179,19,6179
4279452,41671,272,41671
6022551,973c03h01pr2230,272,76382
4287943,53562pat0003,272,53562
4227269,32271,272,32271
4625361,3070bpr0058,272,96357
4533196,41751,272,41751
6103985,2431,272,2431
6010731,3626cpr0865,272,11063
4595163,3456,272,3456
4546884,85954,9999,""
4224488,30356,272,30356
4299760,43711,272,43711
4529016,30356,272,30356
6097643,11293,272,11293
6124213,970c05pr0930,272,23404
6097429,60481,272,60481
6094143,11477,272,11477
6143413,43722,272,43722
6097430,88930,272,88930
6143414,43723,272,43723
4218675,47456,272,47456
6002764,970c05pr0262,272,98623
6097407,61345,272,61345
4631385,3070b,272,3070
4296122,43888,272,43888
4184183,43892,272,43892
6018481,50860,272,50860
4225580,44728,272,44728
6129858,22391,272,22391
4227058,44138,272,44138
6097451,45677,272,45677
4227073,32316,272,32316
6124208,973c05h02pr3130,272,76382
6065079,973c05h01pr0060,272,76382
6022247,973c12h02pr2210,272,76382
6102911,93348,272,93348
4646496,973c05h12pr1878,272,76382
4251895,51739,272,51739
6006581,973c05h02pr2108,272,76382
4288840,55238,272,55238
4499771,44807,272,44807
4195018,44809,272,44809
6055649,15875c01pr0023,272,15875
6122663,973c05h14pr3121,272,88585
6142852,973c05h22pr3308,272,76382
4578099,3046a,272,3046
6127030,61069,272,61069
6115447,6091,272,6091
4586917,87840,272,87840
4226907,3297,272,3297
4613740,973c28h12pr1731,272,76382
6110055,973c75h02pr2994,272,76382
6406416,87693,4,79806
4618132,970c05pr0214,272,95044
6115456,6081,272,6081
4529744,44674,272,44674
4261779,3038,272,3038
6082417,57906,272,57906
4505317,51000,272,51000
6022971,85863pr0110,272,12984
4490158,55706pat0001,272,57487
6151062,15458,272,15458
6102608,970c05pr0805,0,19921
4259775,51638,272,51638
4294916,53561,272,53561
4652803,973c01h01pr1958,272,88585
4529551,44676,272,44676
4618329,30367cpr0015,272,95077
4505872,53548,272,53548
4219213,47295,272,47295
6020581,95222pr0002,272,12250
6045908,30292,272,30292
4164180,78c14,272,42620
4587845,4865a,272,4865
4613335,51739,272,51739
4654119,60212,272,60212
4278741,47311,272,47311
4516412,60907pat0001,272,60907
6097385,62812,272,62812
6143114,10154,272,10154
4296784,6111,272,6111
6023631,3070bpr0058,272,96357
4528488,3069b,272,3069
4205012,3069b,272,3069
6135183,43710,272,43710
4289381,47328,272,47328
4609481,93250pr0001,272,93350
4528982,3022,272,3022
6374166,63868,19,42923
6143333,973c03h12pr2188,0,""
6339228,22385,1053,35339
6025375,3660,272,3660
4283828,47398,272,47398
6103457,18858pr0001,272,20139
4643313,4854,272,4854
4283827,47397,272,47397
6157657,973c05h02pr3511,272,76382
4493390,53544pat0001,272,57474
6179373,31816,9999,""
4492782,47452,272,47452
6025376,3298,272,3298
6031987,973c05h27pr1843,272,76382
6079023,30361cpr1005,272,18113
4261931,3008,272,3008
4219219,41668,272,41668
6019684,16925c01pr0008,272,92821
4264569,3010,272,3010
4493392,53549pat0001,272,57476
6062104,47456,272,47456
4655940,85863pr0085,272,73827
6110034,13731,272,13731
4224129,40666,272,40666
4531974,44675,272,44675
4529138,4515,272,4515
4294670,42236pr0002,272,56403
4579236,3041,272,3041
4196736,3045,272,3045
4225575,2412b,272,2412
4295039,48492,272,48492
4614793,30163,272,30163
6000300,93216,272,93216
4530027,3034,272,3034
4187343,3795,272,3795
4278584,41529,272,41529
4186694,43558,272,43558
6372047,78256,19,78256
4227879,47330,272,47330
4281238,53543,272,53543
4527987,44661,272,44661
6106709,20251,272,20251
6018962,98143pr0001,272,12183
6006630,54383,272,54383
4169941,2356,4,44042
4500467,3747a,272,3747
6009163,973c24h12pr2134,272,76382
6138814,973c05h03pr3226,272,88585
6381789,15712,27,44842
4506820,3678bpr0080,272,59884
4510952,55704,272,55704
6134292,19888,272,19888
6023585,973c14h01pr0430,272,76382
4533193,61070,272,61070
4261774,43713,272,43713
4507080,4162,272,4162
6016688,98151pr0001,25,11724
6151351,30381,272,98011
4298612,2446,272,30124
4647621,47397,272,47397
4261776,43712,272,43712
4668028,95347,272,95347
4275821,973c05h01pr1163,272,76382
4647622,47398,272,47398
4221770,30287pr0001,272,48372
4276777,973c24h01pr1215,272,76382
4527738,973c05h12pr1386,272,76382
6110004,30602,272,30602
6023154,30565,272,30565
4528611,59349,272,59349
6079026,30362,272,30362
4530721,973c05h02pr1415,272,76382
4647626,6239,272,6239
6023601,973c05h01pr1445,272,76382
4141058,6180,26,6180
6351898,41750,4,41750
4255413,3005,272,3005
6110050,2450,272,2450
6198988,3626cpr2367,70,34837
6106576,18746pr0001,272,20516
4291073,32482,272,32482
4296785,3003,272,3003
6132810,98138,272,98138
4294849,75c23,4,56418
6022401,973c05h01pr1776,272,76382
4552592,30287pr0001,272,48372
4500066,2419,272,2419
4227282,44136,272,44136
6022465,973c05h01pr2037,272,76382
6006402,973c05h27pr2105,272,76382
6022444,973f019pr2102,272,76382
4646495,973c12h12pr1879,272,76382
4261930,3894,272,3894
6005301,92262,272,92262
6039889,973c32h01pr2401,272,76382
6138721,970d01pr0001,272,25246
4529750,30086c01,272,75977
6078575,41334,272,41334
6102607,973c05h01pr2909,272,76382
4261790,48170,272,48170
6138988,970c05pr0998,272,25318
4528482,2420,272,2420
6039764,970c05pr0516,272,14458
4530029,3001,272,3001
4249891,3004,272,3004
4227273,6536,272,6536
6078028,973c05h02pr2707,272,76382
4506471,47297,272,47297
4218708,47298,272,47298
6092660,15207,272,15207
6125993,87079pr0081,272,23894
6013703,64727,272,64727
4294541,54276,272,54276
6125994,87079pr0082,272,23895
6022326,10113,272,10113
4274574,3665,272,3665
4550292,970c05pr0126,272,86431
4254830,3700,272,3700
4254951,3959,272,3959
6032392,13761pr0001,272,13776
4595189,4282,272,4282
4275782,3007,272,3007
6039675,3036,272,3036
4667979,43898,272,43898
4505869,53544,272,53544
4261773,42023,272,42023
6136739,15440,272,15440
6424616,973c22h03pr0003,0,""
4162712,41766,272,41766
4537498,64257,272,64257
6079853,3624,272,3624
6129375,22387,272,22387
6106692,3958,272,3958
4275252,973c05h02pr1142,272,76382
6079020,30361c,272,30361
4578104,3044c,272,3044
4612961,47753pr0019,272,93899
6120642,4282,272,4282
6019089,92818c01pr0001,272,92818
6037887,3032,272,3032
4587556,30151a,272,30151
4565620,60900,272,60900
6124630,23714,272,23714
4506828,2490pr0002,272,59587
4512719,3033,272,3033
6051437,13760,272,13760
4153653,3039,272,3039
6059022,64681,272,64681
4529244,59900,272,59900
4297409,973c05h02pr1261,272,76382
6146302,3036,272,3036
4177735,3623,272,3623
4500068,47759,272,47759
6074660,41750,272,41750
6010684,99784,272,99784
4189012,6180,351,6180
6276845,32271,4,42160
6061569,15068,272,15068
6172981,11691,4,29190
4182988,2431,272,2431
4603040,93242pr0001,272,93242
4291509,32476,272,32476
4227738,50289,9999,""
6002051,970c05pr0314,72,10073
6433731,10102788,9999,""
4529746,6005,272,6005
4261781,30359b,272,30359
4500756,47844,272,47844
6059012,64782,272,64782
6018628,50947,272,50947
4513782,30562,320,30562
6112612,973c05h02pr3003,272,88585
6115933,6153b,272,6153
4582431,30287pr0003,272,90047
4566900,87844,272,87844
4528984,3035,272,3035
6327561,32449,72,63782
6024047,973c14h02pr2044,272,76382
4252413,50858,272,50858
4614554,30357,272,30357
6374151,79389,19,79389
6009015,72475,41,72475
6081526,973c05h38pr2779,272,76382
6073712,973d10pr2664,272,16933
6022579,2412b,272,2412
6116991,973g29c01h01pr3048,272,16360
4525695,61787,272,61787
6074667,87614,272,87614
4535277,75c26,272,64461
6057705,973c05h14pr2554,272,76382
6056269,973c05h02pr2507,272,76382
6055291,973c05h03pr2493,272,76382
4507076,2412b,272,2412
6056241,11303,272,11303
6084272,973c05h02pr2800,272,76382
6086769,973c75h12pr2808,272,76382
6039684,973c05h02pr2374,272,76382
6088581,18746,272,18746
6033804,973c05h27pr2342,272,76382
6147325,3068bpr0294,272,26303
4519933,2339,272,2339
6023549,973c05h02pr2081,272,76382
6023544,973c10h02pr2080,272,76382
4264578,2357,272,2357
4600184,60212,272,60212
6023973,60583b,272,60583
6023659,973c27h02pr1771,272,76382
6141686,973c05h02pr3278,272,76382
6176513,973c05h12pr3694,272,76382
6173609,970c05pr1173,71,4892
4205004,3068b,272,3068
6469343,10106409,9999,""
6173605,973c05h03pr3637,272,4892
4260980,50304,272,50304
4226115,30602,272,30602
6457115,32126,15,3182
4114287,2715,3,""
4261792,44676,272,44676
4287844,6070,272,6070
6097272,6133,272,6133
4528724,3702,272,3702
4274539,2730,272,2730
4578106,3049d,272,3049
6097484,13965,272,13965
4114050,30101,8,""
6127054,22380,272,22380
6059020,87086,272,87086
6097832,970c05pr0755,272,19313
4226913,3939,272,6208
4504374,54200,272,54200
6006293,970c05pr0364,272,10745
4568256,87848,272,87848
6050640,970c05pr0563,272,15463
4565320,87580,272,87580
4296947,53989,272,53989
6023971,87613,272,87613
6033527,970c05pr0503,272,13895
6023972,87615,272,87615
4274538,3245b,272,3245
4530025,2450,272,2450
6330960,42003,15,42796
4539162,62386,272,62386
6034535,64225,272,64225
4584631,90784,9999,""
6117803,970c05pat34,25,21019
4513084,3011,10,""
6228551,20592pr0002,3,38967
4111877,6180,74,6180
6144752,4460b,272,4460
4177397,42061,272,42061
6000295,99254,272,99254
6065877,973c05h27pr2631,272,76382
6144755,3943b,272,3943
6144754,3942c,272,14918
6144751,98560,272,98560
6153589,3688,272,3688
6144750,3685,272,3685
4284567,53566,272,53566
6127326,2419,272,2419
6097498,3665,272,3665
4279753,53576,272,53576
6016513,970c05pr0401,272,11677
4264890,6180,272,6180
4652420,970c05pr0287,272,99707
6022358,970c05pr0240,272,96915
6032008,85863pr0101,272,10609
6005302,92263,272,92263
6016119,973c05h19pr2166,272,76382
